row_num	source_locale	key	english	main_chinese	source_chinese	status	review_note
133	SkillLoc\Combat\en.json	675e6c4e5f5c048d625b3120 successMT	300 new holes were created. Do what you will with this information. Just know that He is watching.	又多了300个新窟窿。随你怎么理解这个信息吧。只要记住，祂在看着。	又多了300个新窟窿。随你怎么理解这个信息吧。只要记住，祂在看着。	matches_source	Main mirror matches the manually reviewed source locale entry.
134	SkillLoc\Combat\en.json	675e6c8b2f7bd46d0b83b941 acceptMT	Back when he was cool...	那会儿他还挺酷的……	那会儿他还挺酷的……	matches_source	Main mirror matches the manually reviewed source locale entry.
135	SkillLoc\Combat\en.json	675e6c8b2f7bd46d0b83b941 description	Have you ever tried mounting those things? They're so heavy, having something to rest is on should be quite useful to you... go give it a try.	你试过把那些家伙架起来打吗？它们太重了，找个东西垫着对你肯定有用……去试试。	你试过把那些家伙架起来打吗？它们太重了，找个东西垫着对你肯定有用……去试试。	matches_source	Main mirror matches the manually reviewed source locale entry.
136	SkillLoc\Combat\en.json	675e6c8b2f7bd46d0b83b941 name	Tachanka style	Tachanka 风格	Tachanka 风格	matches_source	Main mirror matches the manually reviewed source locale entry.
137	SkillLoc\Combat\en.json	675e6c8b2f7bd46d0b83b941 successMT	Much less recoil, less stamina usage... it does leave you stationary, but that's ok sometimes! Just hope they don't have a grenade and you're fine.	后坐力小多了，体力消耗也更低……确实会把你钉在原地，但有时候这完全没问题！只要他们手里没雷，你就安全。	后坐力小多了，体力消耗也更低……确实会把你钉在原地，但有时候这完全没问题！只要他们手里没雷，你就安全。	matches_source	Main mirror matches the manually reviewed source locale entry.
138	SkillLoc\Combat\en.json	675e6c945c3f87aef8315448	Kill 30 enemies while mounted with an LMG	使用轻机枪在架枪状态下击杀30名敌人	使用轻机枪在架枪状态下击杀30名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
139	SkillLoc\Combat\en.json	675e6ccb713a4e51b21ff53d acceptMT	I should bring proper ammo for this...	这次得带点像样的弹药……	这次得带点像样的弹药……	matches_source	Main mirror matches the manually reviewed source locale entry.
140	SkillLoc\Combat\en.json	675e6ccb713a4e51b21ff53d description	You know who else uses an LMG around here? Killa. That name is feared everywhere, so I've heard. You should have nothing to fear, being unable to die. Go knock him out, with his own weapon.	你知道这附近还有谁在用轻机枪吗？Killa。听说这个名字到哪都让人害怕。可你没什么好怕的，反正你也死不透。去狠狠干掉他，用他自己的武器。	你知道这附近还有谁在用轻机枪吗？Killa。听说这个名字到哪都让人害怕。可你没什么好怕的，反正你也死不透。去狠狠干掉他，用他自己的武器。	matches_source	Main mirror matches the manually reviewed source locale entry.
141	SkillLoc\Combat\en.json	675e6ccb713a4e51b21ff53d name	Shopping for stripes	去拿条纹衫	去拿条纹衫	matches_source	Main mirror matches the manually reviewed source locale entry.
142	SkillLoc\Combat\en.json	675e6ccb713a4e51b21ff53d successMT	The shops of the Interchange mall are much safer now. He'll be back though, just like you. Isn't it weird how they seem to 'respawn' as well? Quite a cursed game someone is playing here in Tarkov.	立交桥商场里的店铺现在安全多了。不过他还会回来，就像你一样。说来也怪，他们看起来也会“重生”，不是吗？在塔科夫，好像有人在玩一场被诅咒的游戏。	立交桥商场里的店铺现在安全多了。不过他还会回来，就像你一样。说来也怪，他们看起来也会“重生”，不是吗？在塔科夫，好像有人在玩一场被诅咒的游戏。	matches_source	Main mirror matches the manually reviewed source locale entry.
143	SkillLoc\Combat\en.json	675e6efce6a8ff05da909c34	Kill 20 PMCs with the M60(E4 or E6)	使用 M60（E4 或 E6）击杀20名PMC	使用 M60（E4 或 E6）击杀20名PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
144	SkillLoc\Combat\en.json	675e6f08f49ff2d6fb3f2761 acceptMT	Gonna need a lot of big bullets for this	这任务得耗掉一堆大口径子弹。	这任务得耗掉一堆大口径子弹。	matches_source	Main mirror matches the manually reviewed source locale entry.
145	SkillLoc\Combat\en.json	675e6f08f49ff2d6fb3f2761 description	Can you believe how few LMGs there are in Tarkov? I thought more would have arrived by now... I suppose there's 6, now. You know what that means, though... gonna be using each one quite a lot. Also, you should utilize mounting some more. See if you can find some good spots for it!	你能信塔科夫里的轻机枪居然这么少吗？我本来以为现在应该更多了……不过眼下也有6挺了。你知道这意味着什么吧……每一挺你都得用上不少次。另外，你也该多利用一下架枪。看看能不能找到几个合适的点位！	你能信塔科夫里的轻机枪居然这么少吗？我本来以为现在应该更多了……不过眼下也有6挺了。你知道这意味着什么吧……每一挺你都得用上不少次。另外，你也该多利用一下架枪。看看能不能找到几个合适的点位！	matches_source	Main mirror matches the manually reviewed source locale entry.
146	SkillLoc\Combat\en.json	675e6f08f49ff2d6fb3f2761 name	Master of firearms: Light Machine Guns	枪械精通：轻机枪	枪械精通：轻机枪	matches_source	Main mirror matches the manually reviewed source locale entry.
147	SkillLoc\Combat\en.json	675e6f08f49ff2d6fb3f2761 successMT	You really know how to lock it down, well done! Defense is yours	你已经很懂怎么把阵地锁死了，干得漂亮！防线归你了。	你已经很懂怎么把阵地锁死了，干得漂亮！防线归你了。	matches_source	Main mirror matches the manually reviewed source locale entry.
148	SkillLoc\Combat\en.json	675e6f6c1b163b0103875dfb	Kill 20 PMCs with the PKM	使用 PKM 击杀20名PMC	使用 PKM 击杀20名PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
149	SkillLoc\Combat\en.json	675e6f78b178749d34c1d09f	Kill 20 PMCs with the PKP	使用 PKP 击杀20名PMC	使用 PKP 击杀20名PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
150	SkillLoc\Combat\en.json	675e6f83035a680d4daf7b5c	Kill 20 PMCs with the RPD	使用 RPD 击杀20名PMC	使用 RPD 击杀20名PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
151	SkillLoc\Combat\en.json	675e6f91a07ff311ecc087bf	Kill 20 PMCs with the RPDN	使用 RPDN 击杀20名PMC	使用 RPDN 击杀20名PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
152	SkillLoc\Combat\en.json	675e6f96a8baac9deab8975f	Kill 20 PMCs with the RPK-16	使用 RPK-16 击杀20名PMC	使用 RPK-16 击杀20名PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
153	SkillLoc\Combat\en.json	675e70d09b7c88c3fec59dfd acceptMT	hehehehehehehe	嘿嘿嘿嘿嘿嘿嘿嘿	嘿嘿嘿嘿嘿嘿嘿嘿	matches_source	Main mirror matches the manually reviewed source locale entry.
154	SkillLoc\Combat\en.json	675e70d09b7c88c3fec59dfd description	I don't care for melee weapons. They don't do you much good here, for some reason. Apparently stabbing someone in the face is only a minor inconvinence to them, and they're not much payoff. However, you're also choosing to do this, so whatever. Go stab three people, you psychopath.	我对近战武器没什么兴趣。也不知道为什么，在这里它们对你帮助不大。照理说一刀捅脸上也只是让对方稍微不舒服一下，而且回报也不高。不过这也是你自己选的，那就随你。去捅死三个人吧，你这疯子。	我对近战武器没什么兴趣。也不知道为什么，在这里它们对你帮助不大。照理说一刀捅脸上也只是让对方稍微不舒服一下，而且回报也不高。不过这也是你自己选的，那就随你。去捅死三个人吧，你这疯子。	matches_source	Main mirror matches the manually reviewed source locale entry.
155	SkillLoc\Combat\en.json	675e70d09b7c88c3fec59dfd name	Stab stab stab	捅捅捅	捅捅捅	matches_source	Main mirror matches the manually reviewed source locale entry.
156	SkillLoc\Combat\en.json	675e70d09b7c88c3fec59dfd successMT	You've been chopped.	你把人剁了。	你把人剁了。	matches_source	Main mirror matches the manually reviewed source locale entry.
157	SkillLoc\Combat\en.json	675e70e9c3b45adfb4598d4c	Kill 3 enemies with a melee weapon	使用近战武器击杀3名敌人	使用近战武器击杀3名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
158	SkillLoc\Combat\en.json	675e72d20b9ddd863c120f72 acceptMT	Poor guys	那些家伙要倒霉了。	那些家伙要倒霉了。	matches_source	Main mirror matches the manually reviewed source locale entry.
159	SkillLoc\Combat\en.json	675e72d20b9ddd863c120f72 description	Actually getting a melee is extremely tricky, unless you have the armour of a battleship, or you can disable your enemy. Luckily, you can disable your enemy.	想真用近战砍到人其实难得很，除非你穿着跟战列舰一样厚的护甲，或者你能让敌人失能。好消息是，这一点你做得到。	想真用近战砍到人其实难得很，除非你穿着跟战列舰一样厚的护甲，或者你能让敌人失能。好消息是，这一点你做得到。	matches_source	Main mirror matches the manually reviewed source locale entry.
160	SkillLoc\Combat\en.json	675e72d20b9ddd863c120f72 name	Taking advantage	趁势而上	趁势而上	matches_source	Main mirror matches the manually reviewed source locale entry.
161	SkillLoc\Combat\en.json	675e72d20b9ddd863c120f72 successMT	That's the best strategy if you're going to melee. Keep doing that.	想玩近战，这就是最稳的法子。继续保持。	想玩近战，这就是最稳的法子。继续保持。	matches_source	Main mirror matches the manually reviewed source locale entry.
162	SkillLoc\Combat\en.json	675e72f3149d28e602c76823	Melee 4 enemies that are stunned by a flash grenade.	近战击杀 4 名被闪光弹震晕的敌人	近战击杀 4 名被闪光弹震晕的敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
163	SkillLoc\Combat\en.json	675e733e60312dc58b9f59d8 acceptMT	Sounds good to me	听起来没问题。	听起来没问题。	matches_source	Main mirror matches the manually reviewed source locale entry.
164	SkillLoc\Combat\en.json	675e733e60312dc58b9f59d8 description	The only place that's going to be any use to melee someone is the head. Go bonk someone on the head a few times.	近战想打出效果，最有用的部位就是头部。去照着脑袋狠狠干几下。	近战想打出效果，最有用的部位就是头部。去照着脑袋狠狠干几下。	matches_source	Main mirror matches the manually reviewed source locale entry.
165	SkillLoc\Combat\en.json	675e733e60312dc58b9f59d8 name	Right in the noggin	正中脑门	正中脑门	matches_source	Main mirror matches the manually reviewed source locale entry.
